チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
巨人,2.4,8,8,0,2,4,0,0,0,0,0,0,48.2,44,3,36,21,2,19,13,1.34,0.244,3.29,-
阪神,2.34,6,6,0,2,2,0,0,0,0,0,0,34.2,25,2,31,15,4,10,9,1.15,0.203,2.43,-
広島,1.5,1,1,0,1,0,0,0,0,0,0,0,6.0,4,0,5,1,0,1,1,0.83,0.182,2.57,-
ヤクルト,2.12,3,3,0,2,0,0,0,0,0,0,0,17.0,19,0,11,4,0,4,4,1.35,0.292,6.63,-
中日,2.59,4,4,0,1,0,0,0,0,0,0,0,24.1,25,2,14,9,1,7,7,1.4,0.272,3.67,-
