条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
0-0より,0.273,13,11,3,0,1,0,0,0,0,2,0,0.273
1-0より,0.667,3,3,2,1,0,0,0,0,0,0,0,0.667
2-0より,0.0,1,1,0,0,0,0,0,0,0,0,0,0.0
3-0より,1.0,3,1,1,0,0,0,0,2,0,0,0,1.0
0-1より,0.5,13,10,5,1,0,0,0,0,1,2,0,0.545
1-1より,0.556,9,9,5,1,0,1,0,0,0,0,0,0.556
2-1より,0.333,6,6,2,0,1,1,0,0,0,0,0,0.333
3-1より,1.0,6,1,1,1,0,0,0,5,0,0,0,1.0
0-2より,0.2,5,5,1,1,0,0,3,0,0,0,0,0.2
1-2より,0.238,21,21,5,0,0,0,9,0,0,0,0,0.238
2-2より,0.074,27,27,2,1,0,0,19,0,0,0,0,0.074
3-2より,0.0,10,6,0,0,0,0,3,4,0,0,0,0.4
