条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
無し,0.24,55,50,12,2,0,1,19,4,1,0,0,0.309
1塁,0.364,17,11,4,1,0,0,4,2,0,4,0,0.462
2塁,0.188,17,16,3,0,1,1,6,1,0,0,0,0.235
3塁,0.2,7,5,1,1,0,0,2,2,0,0,0,0.429
1・2塁,0.5,8,8,4,1,1,0,0,0,0,0,0,0.5
1・3塁,0.0,2,1,0,0,0,0,0,1,0,0,0,0.5
2・3塁,0.0,5,4,0,0,0,0,2,1,0,0,0,0.2
満塁,0.5,6,6,3,1,0,0,1,0,0,0,0,0.5
得点圏,0.275,45,40,11,3,2,1,11,5,0,0,0,0.356
