条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.203,74,69,14,1,1,0,0,10,1,4,0,0,0.257
1塁,0.19,23,21,4,1,0,0,0,6,1,0,1,0,0.227
2塁,0.714,9,7,5,1,0,0,2,1,1,0,1,0,0.75
3塁,0.0,2,1,0,0,0,0,0,0,1,0,0,0,0.5
1・2塁,0.273,12,11,3,1,1,1,6,1,1,0,0,0,0.333
1・3塁,0.0,3,1,0,0,0,0,0,0,2,0,0,0,0.667
2・3塁,0.0,5,3,0,0,0,0,0,0,2,0,0,0,0.4
満塁,0.333,4,3,1,0,0,0,3,1,1,0,0,0,0.5
得点圏,0.346,35,26,9,2,1,1,11,3,8,0,1,0,0.5
