種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,2.6,27,0,27,1,2,17,0,18,1,1,2,27.2,25,1,12,8,1,8,8,1.19,0.253,-,3.46
Visitor,3.92,23,0,23,1,2,16,0,17,1,1,2,20.2,25,0,15,8,0,10,9,1.6,0.316,-,2.07
