月名,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
3・4月,.000,4,8,5,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,.375,.000,0.375
5月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
6月,.000,2,4,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,.250,.000,0.25
7月,.333,12,16,15,5,5,1,0,1,9,2,3,0,0,1,0,0,0,0,0,.375,.600,0.975
8月,.385,10,14,13,3,5,2,0,1,10,1,3,1,0,0,0,0,0,0,0,.429,.769,1.198
9月,.214,18,29,28,2,6,4,0,0,10,0,7,1,0,0,0,0,0,0,0,.241,.357,0.599
10月,.375,2,8,8,1,3,0,0,1,6,1,2,0,0,0,0,0,0,0,1,.375,.750,1.125
11月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
