アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,133,25.8%,安打,131,80.4%
フライ,227,44.0%,四死球,32,19.6%
空三振,111,21.5%,失策出塁,0,0.0%
見三振,33,6.4%,野選,0,0.0%
犠打,12,2.3%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
