条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
0-0より,.197,76,61,12,6,0,0,0,4,2,9,0,0.269
1-0より,.262,43,42,11,1,0,1,0,0,0,1,0,0.262
2-0より,.071,14,14,1,0,1,0,0,0,0,0,0,0.071
3-0より,-,1,0,0,0,0,0,0,1,0,0,0,1.0
0-1より,.294,52,51,15,2,0,1,0,0,0,1,0,0.294
1-1より,.277,67,65,18,3,0,2,0,0,0,0,2,0.269
2-1より,.324,34,34,11,4,1,2,0,0,0,0,0,0.324
3-1より,.077,20,13,1,0,0,0,0,7,0,0,0,0.4
0-2より,.163,44,43,7,1,0,1,20,0,1,0,0,0.182
1-2より,.205,129,127,26,4,0,0,51,0,1,1,0,0.211
2-2より,.150,123,120,18,2,0,2,47,0,2,0,1,0.163
3-2より,.177,76,62,11,5,1,0,26,13,1,0,0,0.329
