条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
無し,0.283,203,191,54,5,1,2,46,11,1,0,0,0.325
1塁,0.253,84,75,19,4,0,1,19,4,1,4,0,0.3
2塁,0.261,27,23,6,1,0,1,8,2,1,1,0,0.346
3塁,0.667,4,3,2,0,0,1,1,1,0,0,0,0.75
1・2塁,0.212,38,33,7,0,0,0,10,2,2,1,0,0.297
1・3塁,0.286,8,7,2,1,0,0,2,1,0,0,0,0.375
2・3塁,0.0,9,7,0,0,0,0,2,2,0,0,0,0.222
満塁,0.267,15,15,4,0,0,1,4,0,0,0,0,0.267
得点圏,0.239,101,88,21,2,0,3,27,8,3,2,0,0.323
