球場,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
みずほPayPay,1.73,14,5,9,2,2,1,0,1,0,0,0,41.2,34,2,46,9,0,9,8,1.03,0.217,4.00,14.33
エスコンＦ,4.20,3,3,0,1,0,0,0,0,0,0,0,15.0,15,1,10,2,0,7,7,1.13,0.254,4.50,-
ZOZOマリン,1.29,2,2,0,1,1,0,0,0,0,0,0,7.0,12,1,7,1,1,4,1,1.86,0.364,3.00,-
楽天モバイル,5.79,2,1,1,0,1,0,0,0,0,0,0,4.2,8,0,5,3,2,3,3,2.36,0.381,0.00,99.00
京セラD大阪,5.14,3,1,2,0,1,1,0,1,0,0,0,7.0,10,1,7,3,1,4,4,1.86,0.357,0.00,99.00
ベルーナドーム,0.00,2,0,2,1,0,0,0,1,1,1,0,3.0,2,0,4,1,0,0,0,1.0,0.2,-,99.00
Pa その他,6.00,1,1,0,0,0,0,0,0,0,0,0,3.0,6,0,2,1,1,2,2,2.33,0.4,3.00,-
東京ドーム,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
甲子園,0.00,1,1,0,1,0,0,0,0,0,0,0,5.0,2,0,7,2,0,1,0,0.8,0.125,3.00,-
横浜,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
マツダスタジアム,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
神宮,5.40,1,1,0,0,1,0,0,0,0,0,0,5.0,5,1,4,1,0,3,3,1.2,0.333,0.00,-
バンテリンドーム,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
Ce その他,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
