打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
1番,.255,78,361,318,35,81,9,1,6,110,31,74,35,0,0,5,3,8,5,5,.326,.346,0.672
2番,.091,3,12,11,0,1,1,0,0,2,0,3,0,0,0,1,0,0,0,0,.091,.182,0.273
3番,.143,2,8,7,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,.250,.143,0.393
4番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
5番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
6番,.250,2,8,8,1,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,.250,.375,0.625
7番,.346,7,29,26,3,9,2,0,1,14,1,7,2,0,0,1,0,0,2,1,.393,.538,0.931
8番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
9番,.280,8,26,25,1,7,1,0,0,8,1,5,0,0,0,1,0,1,0,1,.280,.320,0.6
