条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
0-0より,.343,37,35,12,3,0,1,0,0,0,2,0,0.343
1-0より,.300,22,20,6,0,0,0,0,0,0,2,0,0.3
2-0より,.222,9,9,2,0,0,0,0,0,0,0,0,0.222
3-0より,-,7,0,0,0,0,0,0,7,0,0,0,1.0
0-1より,.300,43,40,12,2,0,1,0,0,0,3,0,0.3
1-1より,.371,37,35,13,1,0,1,0,0,0,1,1,0.361
2-1より,.304,23,23,7,1,0,0,0,0,0,0,0,0.304
3-1より,.231,24,13,3,1,0,1,0,10,0,0,1,0.542
0-2より,.256,39,39,10,2,0,0,14,0,0,0,0,0.256
1-2より,.215,80,79,17,1,0,2,35,0,0,0,1,0.213
2-2より,.203,69,69,14,3,0,0,26,0,0,0,0,0.203
3-2より,.150,63,40,6,1,1,1,15,22,0,0,1,0.444
