月名,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
3・4月,1.69,5,2,3,1,0,0,1,0,1,0,0,16.0,16,0,10,8,0,3,3,1.5,0.254,6.30,2.83
5月,1.50,4,2,2,0,0,1,0,1,0,0,0,12.0,11,1,6,1,1,2,2,1.0,0.262,1.13,99.00
6月,5.14,6,3,3,2,2,0,0,1,1,1,0,14.0,16,4,7,7,2,11,8,1.64,0.281,3.75,99.00
7月,4.41,5,2,3,0,2,0,0,0,0,0,0,16.1,15,2,6,5,0,8,8,1.22,0.246,1.00,99.00
8月,2.50,4,3,1,0,1,0,0,0,0,0,0,18.0,19,0,9,2,0,5,5,1.17,0.275,0.00,99.00
9月,1.29,1,1,0,0,0,0,0,0,0,0,0,7.0,6,0,4,0,0,1,1,0.86,0.222,2.57,-
10月,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
11月,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
