条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,.000,12,12,0,0,0,0,0,7,0,0,0,0,.000
1塁,.000,3,1,0,0,0,0,0,0,0,0,2,0,.000
2塁,-,0,0,0,0,0,0,0,0,0,0,0,0,-
3塁,-,0,0,0,0,0,0,0,0,0,0,0,0,-
1・2塁,.500,2,2,1,0,0,0,0,0,0,0,0,0,.500
1・3塁,.000,1,1,0,0,0,0,0,0,0,0,0,0,.000
2・3塁,-,0,0,0,0,0,0,0,0,0,0,0,0,-
満塁,.000,1,1,0,0,0,0,0,1,0,0,0,0,.000
得点圏,.250,4,4,1,0,0,0,0,1,0,0,0,0,.250
