種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,3.6,5,0,5,0,0,0,0,0,0,0,0,5.0,5,1,7,1,1,2,2,1.2,0.263,-,2.5
Nighter,3.57,15,0,15,0,1,1,0,1,0,0,1,22.2,21,3,13,6,1,11,9,1.19,0.25,-,2.06
