種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,2.7,11,0,11,0,0,0,0,0,0,0,0,16.2,15,2,13,4,1,6,5,1.14,0.242,-,2.78
Visitor,4.91,9,0,9,0,1,1,0,1,0,0,1,11.0,11,2,7,3,1,7,6,1.27,0.268,-,1.57
