球場,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
ベルーナドーム,3.00,10,0,10,0,0,0,0,0,0,0,0,15.0,14,2,11,4,1,6,5,1.2,0.25,-,2.50
みずほPayPay,9.00,1,0,1,0,1,0,0,0,0,0,1,1.0,2,0,0,0,0,1,1,2.0,0.5,-,1.00
エスコンＦ,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
ZOZOマリン,0.00,4,0,4,0,0,1,0,1,0,0,0,4.0,2,0,3,2,1,0,0,1.0,0.154,-,99.00
楽天モバイル,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
京セラD大阪,18.00,1,0,1,0,0,0,0,0,0,0,0,2.0,5,1,0,1,0,4,4,3.0,0.5,-,0.50
Pa その他,0.00,1,0,1,0,0,0,0,0,0,0,0,1.2,1,0,2,0,0,0,0,0.6,0.167,-,99.00
東京ドーム,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
甲子園,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
横浜,0.00,1,0,1,0,0,0,0,0,0,0,0,2.0,1,0,1,0,0,1,0,0.5,0.143,-,2.00
マツダスタジアム,4.50,2,0,2,0,0,0,0,0,0,0,0,2.0,1,1,3,0,0,1,1,0.5,0.143,-,2.00
神宮,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
バンテリンドーム,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
Ce その他,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
