チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
阪神,2.57,5,5,0,2,0,0,0,0,0,0,0,28.0,21,3,18,11,1,11,8,1.14,0.212,3.60,-
ＤｅＮＡ,2.49,7,7,0,4,1,0,0,0,0,0,0,43.1,38,1,33,10,4,12,12,1.11,0.238,5.48,-
広島,2.48,6,6,0,4,1,0,0,0,0,0,0,40.0,34,3,42,9,1,11,11,1.07,0.224,2.92,-
ヤクルト,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
中日,0.39,4,4,0,1,1,0,0,0,0,0,0,23.0,14,1,17,5,0,1,1,0.83,0.171,2.52,-
