種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,2.96,14,14,0,7,3,0,0,0,0,0,0,85.0,64,9,75,21,2,31,28,1.0,0.209,6.21,-
Visitor,2.41,9,9,0,5,3,0,0,0,0,0,0,59.2,49,3,40,15,3,21,16,1.07,0.222,3.63,-
