条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
0-0より,.273,60,55,15,2,1,2,0,1,1,2,1,0.293
1-0より,.353,38,34,12,2,0,5,0,0,2,1,1,0.378
2-0より,.100,10,10,1,0,0,0,0,0,0,0,0,0.1
3-0より,-,8,0,0,0,0,0,0,8,0,0,0,1.0
0-1より,.320,51,50,16,2,0,0,0,0,1,0,0,0.333
1-1より,.250,49,48,12,0,0,0,0,0,0,1,0,0.25
2-1より,.200,30,30,6,4,0,1,0,0,0,0,0,0.2
3-1より,.000,15,7,0,0,0,0,0,8,0,0,0,0.533
0-2より,.175,63,63,11,0,1,0,24,0,0,0,0,0.175
1-2より,.149,89,87,13,2,0,1,41,0,0,1,1,0.148
2-2より,.178,103,101,18,2,1,1,32,0,1,0,1,0.184
3-2より,.214,61,42,9,2,0,2,18,19,0,0,0,0.459
