種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,3.34,9,9,0,3,3,0,0,0,0,0,0,59.1,50,4,30,10,2,24,22,1.01,0.225,5.61,-
Nighter,2.32,14,14,0,9,3,0,0,0,0,0,0,85.1,63,8,85,26,3,28,22,1.04,0.207,4.7,-
