球場,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
東京ドーム,2.84,7,0,7,0,0,2,0,2,0,0,0,6.1,5,0,8,2,2,2,2,1.11,0.208,-,3.17
甲子園,0.00,1,0,1,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.0,0.0,-,99.00
横浜,5.40,3,0,3,0,1,1,0,1,0,0,1,1.2,3,0,2,3,0,1,1,3.6,0.429,-,1.67
マツダスタジアム,4.50,3,0,3,0,0,0,0,0,0,0,0,2.0,2,0,2,3,0,1,1,2.5,0.333,-,2.00
神宮,3.00,5,0,5,0,0,1,0,1,0,0,0,3.0,2,0,4,5,1,1,1,2.33,0.182,-,3.00
バンテリンドーム,6.75,2,0,2,0,0,1,0,1,0,0,0,1.1,2,0,0,1,0,1,1,2.25,0.4,-,1.33
Ce その他,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
みずほPayPay,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
エスコンＦ,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
ZOZOマリン,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
楽天モバイル,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
京セラD大阪,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
ベルーナドーム,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
Pa その他,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
