条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.279,158,154,43,11,1,0,0,9,4,0,0,0,0.297
1塁,0.19,45,42,8,1,0,0,0,3,1,0,2,0,0.209
2塁,0.176,19,17,3,1,0,0,1,5,2,0,0,0,0.263
3塁,0.0,5,3,0,0,0,0,2,0,1,0,0,1,0.2
1・2塁,0.118,19,17,2,0,1,0,2,2,0,1,1,0,0.167
1・3塁,0.286,7,7,2,0,0,0,2,1,0,0,0,0,0.286
2・3塁,0.0,4,4,0,0,0,0,1,1,0,0,0,0,0.0
満塁,0.667,4,3,2,1,0,0,5,0,0,0,0,1,0.5
得点圏,0.176,58,51,9,2,1,0,13,9,3,1,1,2,0.228
