打席数,打数,安打,打率,本塁,三振,四死,犠打,犠飛,出塁率
1打席目,59,20,0.339,0,1,2,0,1,0.355
2打席目,58,14,0.241,0,4,2,0,1,0.262
3打席目,56,14,0.25,0,3,3,0,0,0.288
4打席目,50,9,0.18,0,8,2,2,0,0.212
5打席目以上,18,1,0.056,0,4,0,1,0,0.056
