チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
巨人,2.19,13,0,13,0,0,5,2,5,2,0,0,12.1,10,1,18,5,1,3,3,1.22,0.227,-,4.11
阪神,2.0,9,0,9,1,0,2,0,3,1,1,0,9.0,8,1,8,5,0,2,2,1.44,0.222,-,4.5
ＤｅＮＡ,1.13,8,0,8,0,0,5,1,5,1,0,0,8.0,8,0,7,1,2,1,1,1.13,0.276,-,8.0
ヤクルト,9.72,11,0,11,0,1,3,2,3,2,0,1,8.1,14,1,7,4,0,9,9,2.16,0.359,-,0.93
中日,2.45,8,0,8,0,1,3,2,3,2,0,1,7.1,8,0,7,1,0,3,2,1.23,0.276,-,2.44
