条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
無し,0.25,114,108,27,5,0,0,34,5,1,0,0,0.289
1塁,0.306,40,36,11,2,0,1,6,2,2,0,0,0.375
2塁,0.438,19,16,7,2,0,1,5,2,0,1,0,0.5
3塁,0.333,4,3,1,0,0,0,0,1,0,0,0,0.5
1・2塁,0.0,12,10,0,0,0,0,2,1,0,1,0,0.091
1・3塁,0.273,12,11,3,0,0,1,2,1,0,0,0,0.333
2・3塁,0.667,10,6,4,2,0,0,1,4,0,0,0,0.8
満塁,0.1,11,10,1,1,0,0,4,1,0,0,0,0.182
得点圏,0.286,68,56,16,5,0,2,14,10,0,2,0,0.394
