アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,43,29.5%,安打,54,71.1%
フライ,47,32.2%,四死球,20,26.3%
空三振,42,28.8%,失策出塁,2,2.6%
見三振,12,8.2%,野選,0,0.0%
犠打,2,1.4%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
