打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Home,0.232,67,255,228,25,53,5,0,14,100,34,72,23,1,2,0,2,0,0,7,0.306,0.439,0.744
Visitor,0.219,63,241,215,20,47,4,0,9,78,28,54,22,2,2,0,2,0,0,2,0.295,0.363,0.657
