チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
日本ハム,0.222,25,93,90,10,20,1,0,8,45,14,22,2,0,0,0,1,0,0,0,0.237,0.5,0.737
ロッテ,0.231,24,99,91,15,21,2,0,9,50,20,30,6,1,1,0,1,0,0,2,0.283,0.549,0.832
楽天,0.213,24,95,80,1,17,2,0,0,19,1,25,12,1,2,0,1,0,0,2,0.326,0.238,0.564
オリックス,0.294,24,85,68,9,20,2,0,2,28,11,10,16,0,1,0,0,0,0,1,0.435,0.412,0.847
西武,0.207,24,93,87,8,18,2,0,4,32,14,29,6,0,0,0,0,0,0,4,0.258,0.368,0.626
