球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,182,47.8%,145.2,12,34,38,66,46.2%,14.6%,0.333,36,12,4,6,4,1
チェンジアップ,96,25.2%,134.7,21,10,15,27,47.9%,35.6%,0.214,28,6,0,5,4,0
カットボール,61,16.0%,136.1,4,10,12,21,42.6%,13.3%,0.286,14,4,0,0,3,0
カーブ,28,7.3%,115.7,4,5,3,14,42.9%,44.4%,0.0,3,0,0,1,0,0
スプリット,8,2.1%,133.1,0,1,2,3,37.5%,0.0%,0.333,3,1,0,1,0,0
スライダー,6,1.6%,131.5,2,1,0,2,50.0%,66.7%,0.0,1,0,0,0,0,0
