アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,3,37.5%,安打,3,75.0%
フライ,2,25.0%,四死球,0,0.0%
空三振,2,25.0%,失策出塁,1,25.0%
見三振,1,12.5%,野選,0,0.0%
犠打,0,0.0%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
