球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,打率,打数,安打,ＨＲ,三振,四球,死球
ストレート,19,43.2%,147.1,1,4,5,6,52.6%,11.1%,.250,4,1,0,1,0,0
スライダー,14,31.8%,130.9,2,4,0,5,42.9%,40.0%,.200,5,1,0,2,0,0
チェンジアップ,4,9.1%,129.7,1,0,1,2,50.0%,50.0%,-,0,0,0,0,0,0
フォーク,3,6.8%,135.5,1,0,0,0,33.3%,33.3%,.000,2,0,0,0,0,0
カットボール,3,6.8%,137.0,0,0,2,0,66.7%,0.0%,1.000,1,1,0,0,0,0
スプリット,1,2.3%,142.0,0,0,1,0,100.0%,0.0%,-,0,0,0,0,0,0
