種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,2.02,6,6,0,4,1,0,0,0,0,0,0,40.0,32,4,37,8,1,9,9,1.0,0.219,3.77,-
Nighter,1.64,18,18,0,5,5,0,0,0,0,0,0,115.0,79,4,93,33,2,22,21,0.97,0.195,2.95,-
