チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
巨人,2.12,5,5,0,2,1,0,0,0,0,0,0,34.0,26,2,31,9,0,8,8,1.03,0.211,3.18,-
阪神,0.85,8,8,0,1,2,0,0,0,0,0,0,53.0,27,2,44,17,0,5,5,0.83,0.15,1.74,-
広島,1.42,3,3,0,2,0,0,0,0,0,0,0,19.0,16,1,15,4,3,3,3,1.05,0.229,4.71,-
ヤクルト,0.0,2,2,0,1,0,0,0,0,0,0,0,9.0,2,0,11,4,0,1,0,0.67,0.069,6.0,-
中日,2.57,3,3,0,2,1,0,0,0,0,0,0,21.0,21,2,14,4,0,6,6,1.19,0.266,5.09,-
