条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,.121,34,33,4,1,1,1,1,7,1,0,0,0,.147
1塁,.125,8,8,1,0,0,0,0,1,0,0,0,0,.125
2塁,.000,4,2,0,0,0,0,0,1,2,0,0,0,.500
3塁,.000,1,1,0,0,0,0,0,0,0,0,0,0,.000
1・2塁,.000,2,2,0,0,0,0,0,0,0,0,0,0,.000
1・3塁,.000,1,1,0,0,0,0,0,0,0,0,0,0,.000
2・3塁,-,0,0,0,0,0,0,0,0,0,0,0,0,-
満塁,.500,2,2,1,0,0,0,2,0,0,0,0,0,.500
得点圏,.125,10,8,1,0,0,0,2,1,2,0,0,0,.300
