球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,187,48.3%,148.6,14,44,52,49,58.8%,14.9%,0.189,37,7,1,9,4,1
フォーク,73,18.9%,136.2,20,3,8,31,42.5%,51.3%,0.091,22,2,0,11,3,1
カットボール,55,14.2%,139.2,9,9,7,18,45.5%,32.1%,0.231,13,3,0,2,0,0
シュート,38,9.8%,145.3,3,6,10,10,50.0%,13.6%,0.333,9,3,0,0,0,0
チェンジアップ,23,5.9%,117.4,2,4,0,15,26.1%,50.0%,0.0,4,0,0,2,0,1
スライダー,11,2.8%,131.1,0,4,1,5,45.5%,0.0%,0.0,1,0,0,0,0,0
