種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,1.59,12,0,12,1,0,6,0,7,1,1,0,11.1,6,0,11,5,2,2,2,0.97,0.154,-,5.67
Nighter,0.69,15,0,15,2,1,7,1,9,3,2,1,13.0,9,1,13,3,1,1,1,0.92,0.191,-,13.0
