種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,1.8,12,0,12,3,0,5,0,8,3,3,0,10.0,8,0,11,4,2,2,2,1.2,0.216,-,5.0
Visitor,0.63,15,0,15,0,1,8,1,8,1,0,1,14.1,7,1,13,4,1,1,1,0.77,0.143,-,14.33
