種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,0.0,1,0,1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.0,0.0,-,99.0
Nighter,2.16,5,0,5,1,0,0,0,1,1,1,0,8.1,8,1,6,6,0,2,2,1.68,0.286,-,4.17
