チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
巨人,3.29,5,5,0,2,2,0,0,0,0,0,0,27.1,31,3,20,5,2,16,10,1.32,0.298,4.82,-
阪神,1.74,5,5,0,3,0,0,0,0,0,0,0,31.0,22,2,21,7,1,6,6,0.94,0.195,3.27,-
ＤｅＮＡ,3.38,3,3,0,1,1,0,0,0,0,0,0,13.1,11,1,9,4,0,5,5,1.13,0.22,1.93,-
広島,1.35,3,3,0,2,0,0,0,0,0,0,0,20.0,14,0,7,3,0,3,3,0.85,0.197,5.21,-
ヤクルト,0.59,2,2,0,2,0,0,0,0,0,0,0,15.1,8,0,8,3,0,1,1,0.72,0.157,3.0,-
