種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,2.08,16,16,0,9,2,0,0,0,0,0,0,99.2,74,4,59,21,4,25,23,0.95,0.207,4.22,-
Visitor,2.21,4,4,0,2,2,0,0,0,0,0,0,20.1,21,2,13,5,0,9,5,1.28,0.269,1.13,-
