アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,38,33.0%,安打,43,64.2%
フライ,39,33.9%,四死球,22,32.8%
空三振,31,27.0%,失策出塁,1,1.5%
見三振,5,4.3%,野選,1,1.5%
犠打,2,1.7%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
