条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,.231,13,13,3,1,0,0,0,4,0,0,0,0,.231
1塁,.000,6,5,0,0,0,0,0,2,0,0,1,0,.000
2塁,.000,1,1,0,0,0,0,0,0,0,0,0,0,.000
3塁,-,0,0,0,0,0,0,0,0,0,0,0,0,-
1・2塁,.000,4,2,0,0,0,0,0,1,0,0,2,0,.000
1・3塁,-,0,0,0,0,0,0,0,0,0,0,0,0,-
2・3塁,-,0,0,0,0,0,0,0,0,0,0,0,0,-
満塁,.000,1,1,0,0,0,0,0,0,0,0,0,0,.000
得点圏,.000,6,4,0,0,0,0,0,1,0,0,2,0,.000
