アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,10,17.2%,安打,10,62.5%
フライ,24,41.4%,四死球,6,37.5%
空三振,19,32.8%,失策出塁,0,0.0%
見三振,4,6.9%,野選,0,0.0%
犠打,1,1.7%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
