種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,8.0,2,2,0,0,2,0,0,0,0,0,0,9.0,11,1,9,4,0,8,8,1.67,0.306,1.0,-
Visitor,3.6,1,1,0,0,0,0,0,0,0,0,0,5.0,3,2,3,1,0,2,2,0.8,0.167,3.0,-
