種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,3.38,11,0,11,1,0,5,0,6,1,1,0,10.2,9,0,8,8,0,4,4,1.59,0.231,-,2.67
Nighter,1.76,39,0,39,3,1,9,0,12,3,3,1,41.0,31,1,36,16,0,11,8,1.15,0.214,-,3.73
