球場,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
楽天モバイル,2.32,7,7,0,2,1,0,0,0,0,0,0,31.0,35,2,17,16,2,11,8,1.65,0.297,4.80,-
みずほPayPay,2.01,4,4,0,2,1,0,0,0,0,0,0,22.1,21,2,15,8,1,6,5,1.3,0.25,3.81,-
エスコンＦ,7.71,3,3,0,0,0,0,0,0,0,0,0,11.2,16,3,8,6,0,10,10,1.89,0.34,5.79,-
ZOZOマリン,12.00,1,1,0,0,1,0,0,0,0,0,0,3.0,7,0,2,3,0,4,4,3.33,0.467,2.25,-
京セラD大阪,1.88,4,4,0,2,1,0,0,0,0,0,0,24.0,24,2,9,3,2,8,5,1.13,0.261,3.00,-
ベルーナドーム,4.05,1,1,0,0,1,0,0,0,0,0,0,6.2,9,0,1,2,0,3,3,1.65,0.333,1.29,-
Pa その他,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
東京ドーム,1.50,1,1,0,0,1,0,0,0,0,0,0,6.0,4,0,3,2,1,1,1,1.0,0.2,0.00,-
甲子園,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
横浜,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
マツダスタジアム,5.40,1,1,0,0,1,0,0,0,0,0,0,5.0,5,0,3,3,0,3,3,1.6,0.25,3.00,-
神宮,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
バンテリンドーム,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
Ce その他,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
