条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.286,323,304,87,11,3,2,2,30,16,3,0,0,0.328
1塁,0.25,110,96,24,8,0,0,2,7,12,0,2,0,0.333
2塁,0.386,50,44,17,3,0,0,5,3,4,1,1,0,0.449
3塁,0.462,15,13,6,0,0,0,8,1,2,0,0,0,0.533
1・2塁,0.486,42,37,18,1,0,0,8,2,4,1,0,0,0.548
1・3塁,0.273,12,11,3,0,1,0,5,1,1,0,0,0,0.333
2・3塁,0.4,8,5,2,0,0,0,4,2,2,0,0,1,0.5
満塁,0.364,13,11,4,1,0,1,13,1,1,0,0,1,0.385
得点圏,0.413,140,121,50,5,1,1,43,10,14,2,1,2,0.475
