打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
1番,.100,2,11,10,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,.182,.100,0.282
2番,.275,12,54,51,6,14,3,0,0,17,4,4,1,0,1,0,1,1,1,1,.296,.333,0.63
3番,.339,94,401,366,37,124,20,3,1,153,34,27,30,4,2,2,1,9,3,7,.391,.418,0.809
4番,.150,5,21,20,1,3,0,0,0,3,0,2,1,0,0,0,0,0,1,0,.190,.150,0.34
5番,.389,5,21,18,4,7,1,1,0,10,0,4,3,0,0,0,0,1,0,0,.476,.556,1.032
6番,.238,11,46,42,3,10,0,0,2,16,7,6,3,1,1,0,0,1,1,0,.304,.381,0.685
7番,.167,4,14,12,0,2,0,0,0,2,2,3,2,0,0,0,0,0,0,0,.286,.167,0.452
8番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
9番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
