月名,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
3・4月,.313,25,110,99,14,31,8,1,0,41,9,7,11,3,0,0,0,3,0,3,.382,.414,0.796
5月,.185,22,88,81,3,15,0,0,2,21,9,11,6,1,1,0,0,1,1,0,.250,.259,0.509
6月,.352,22,96,88,11,31,5,2,0,40,6,8,6,1,1,0,1,3,1,1,.396,.455,0.85
7月,.289,23,99,90,5,26,5,0,0,31,5,6,7,0,0,2,0,2,2,1,.340,.344,0.685
8月,.330,25,98,88,9,29,5,1,0,36,9,9,8,1,0,1,1,0,1,2,.381,.409,0.791
9月,.370,19,79,73,9,27,1,0,1,31,9,6,4,0,2,0,0,3,1,1,.418,.425,0.842
10月,1.000,2,3,2,0,2,0,0,0,2,0,0,0,0,1,0,0,0,1,0,1.000,1.000,2.0
11月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
