打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Day,0.312,35,139,125,15,39,5,2,1,51,11,11,11,3,3,0,0,5,2,2,0.381,0.408,0.789
Nighter,0.308,103,434,396,36,122,19,2,2,151,36,36,31,3,2,3,2,7,5,6,0.36,0.381,0.741
