球場,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
バンテリンドーム,6.75,2,2,0,1,1,0,0,0,0,0,0,8.0,11,1,6,9,0,7,6,2.5,0.324,3.38,-
東京ドーム,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
甲子園,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
横浜,4.76,1,1,0,0,0,0,0,0,0,0,0,5.2,6,0,3,0,0,3,3,1.06,0.273,6.00,-
マツダスタジアム,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
神宮,0.00,1,1,0,1,0,0,0,0,0,0,0,5.2,5,0,3,3,1,0,0,1.41,0.238,4.50,-
Ce その他,2.25,1,1,0,0,0,0,0,0,0,0,0,4.0,3,0,1,2,0,3,1,1.25,0.214,4.50,-
みずほPayPay,10.38,1,1,0,0,1,0,0,0,0,0,0,4.1,7,2,3,5,0,5,5,2.77,0.368,0.00,-
エスコンＦ,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
ZOZOマリン,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
楽天モバイル,3.38,1,1,0,0,1,0,0,0,0,0,0,5.1,6,1,5,3,0,2,2,1.69,0.286,0.00,-
京セラD大阪,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
ベルーナドーム,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
Pa その他,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
