チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
巨人,0.0,13,0,13,0,0,8,2,8,2,0,0,13.0,10,0,9,7,0,1,0,1.31,0.208,-,13.0
阪神,1.13,8,0,8,0,0,1,3,1,3,0,0,8.0,3,0,9,4,0,1,1,0.88,0.115,-,8.0
ＤｅＮＡ,11.37,7,0,7,0,0,2,2,2,2,0,0,6.1,9,0,6,2,0,8,8,1.74,0.333,-,0.79
ヤクルト,0.0,8,0,8,0,0,4,1,4,1,0,0,7.2,3,0,8,0,0,0,0,0.39,0.115,-,99.0
中日,1.46,13,0,13,1,0,7,1,8,2,1,0,12.1,7,1,17,4,1,2,2,0.89,0.171,-,6.17
