球場,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
神宮,.260,26,81,73,7,19,1,0,4,32,10,25,7,1,1,0,0,0,1,0,.333,.438,0.772
東京ドーム,.267,5,19,15,1,4,0,0,0,4,0,2,4,0,0,0,0,0,0,0,.421,.267,0.688
甲子園,.250,5,18,16,0,4,1,0,0,5,1,4,2,0,0,0,0,0,0,0,.333,.313,0.646
横浜,.154,4,14,13,0,2,0,0,0,2,2,6,1,0,0,0,0,0,2,0,.214,.154,0.368
マツダスタジアム,.000,5,16,14,0,0,0,0,0,0,0,9,1,0,1,0,0,0,0,0,.125,.000,0.125
バンテリンドーム,.273,5,16,11,3,3,0,0,1,6,3,2,4,0,0,1,0,0,0,0,.467,.545,1.012
Ce その他,.429,2,7,7,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,1,.429,.429,0.857
みずほPayPay,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
エスコンＦ,1.000,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.000,1.000,2.0
ZOZOマリン,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
楽天モバイル,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
京セラD大阪,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
ベルーナドーム,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
Pa その他,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
