アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,29,21.2%,安打,27,55.1%
フライ,56,40.9%,四死球,22,44.9%
空三振,39,28.5%,失策出塁,0,0.0%
見三振,10,7.3%,野選,0,0.0%
犠打,3,2.2%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
