種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,2.96,22,0,22,1,0,4,0,5,1,1,0,24.1,14,2,24,7,0,8,8,0.86,0.167,-,3.04
Visitor,3.27,23,1,22,0,1,2,0,2,0,0,1,22.0,13,3,25,15,0,8,8,1.27,0.169,4.50,3.5
