打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Home,0.241,47,183,158,17,38,6,0,0,44,13,17,12,1,1,11,1,7,1,1,0.297,0.278,0.575
Visitor,0.299,48,182,157,16,47,7,1,1,59,8,18,12,0,1,11,1,5,1,5,0.351,0.376,0.727
