打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
1番,.333,1,3,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,.333,.333,0.667
2番,.269,75,325,279,29,75,11,1,1,91,20,30,22,1,2,20,2,12,2,6,.325,.326,0.651
3番,.000,2,7,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,.167,.000,0.167
4番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
5番,.250,1,4,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.250,.250,0.5
6番,.429,4,15,14,1,6,2,0,0,8,1,1,0,0,0,1,0,0,0,0,.429,.571,1.0
7番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
8番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
9番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
