条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.244,219,205,50,9,1,1,1,26,14,0,0,0,0.292
1塁,0.271,75,59,16,1,0,0,0,4,0,1,15,0,0.283
2塁,0.273,29,22,6,0,0,0,2,2,2,0,5,0,0.333
3塁,0.5,7,4,2,0,0,0,2,1,2,1,0,0,0.714
1・2塁,0.357,20,14,5,2,0,0,4,1,4,0,2,0,0.5
1・3塁,0.5,5,4,2,1,0,0,4,0,0,0,0,1,0.4
2・3塁,0.0,2,1,0,0,0,0,0,1,1,0,0,0,0.5
満塁,0.667,8,6,4,0,0,0,8,0,1,0,0,1,0.625
得点圏,0.373,71,51,19,3,0,0,20,5,10,1,7,2,0.469
