球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,打率,打数,安打,ＨＲ,三振,四球,死球
ストレート,16,44.4%,150.5,1,3,6,4,62.5%,11.1%,.333,3,1,0,1,0,0
スライダー,6,16.7%,133.7,3,1,1,1,83.3%,75.0%,.000,2,0,0,2,0,0
カーブ,6,16.7%,126.0,1,3,1,1,83.3%,50.0%,.000,2,0,0,2,0,0
チェンジアップ,3,8.3%,129.7,1,0,0,1,33.3%,50.0%,.000,1,0,0,0,0,0
カットボール,3,8.3%,141.3,0,1,0,1,33.3%,0.0%,.000,1,0,0,0,0,0
フォーク,1,2.8%,140.0,0,0,1,0,100.0%,0.0%,-,0,0,0,0,0,0
シュート,1,2.8%,144.0,0,1,0,0,100.0%,-%,-,0,0,0,0,0,0
