球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,打率,打数,安打,ＨＲ,三振,四球,死球
ストレート,34,53.1%,146.5,5,6,7,9,52.9%,26.3%,.125,8,1,0,1,0,0
フォーク,11,17.2%,137.2,2,1,3,2,54.5%,25.0%,.000,5,0,0,2,0,0
チェンジアップ,5,7.8%,129.6,1,0,1,3,40.0%,50.0%,-,0,0,0,0,0,0
カットボール,5,7.8%,139.6,0,2,0,1,40.0%,0.0%,.000,3,0,0,1,0,0
ナックルカーブ,4,6.3%,121.0,0,2,0,2,50.0%,-%,-,0,0,0,0,0,0
スライダー,3,4.7%,131.0,0,0,0,2,0.0%,0.0%,.000,1,0,0,0,0,0
カーブ,2,3.1%,117.5,0,1,0,1,50.0%,-%,-,0,0,0,0,0,0
