条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
無し,0.249,368,350,87,18,1,6,69,17,1,0,0,0.285
1塁,0.186,112,97,18,3,0,0,17,9,0,6,0,0.255
2塁,0.045,56,44,2,0,0,0,12,8,0,4,0,0.192
3塁,0.125,19,16,2,0,0,0,6,2,0,0,1,0.211
1・2塁,0.167,42,36,6,3,0,0,9,3,0,3,0,0.231
1・3塁,0.429,8,7,3,2,0,0,1,1,0,0,0,0.5
2・3塁,0.25,15,12,3,0,0,0,3,2,0,0,1,0.333
満塁,0.143,16,14,2,0,0,0,5,2,0,0,0,0.25
得点圏,0.14,156,129,18,5,0,0,36,18,0,7,2,0.242
