条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
0-0より,.266,72,64,17,3,0,4,0,0,1,7,0,0.277
1-0より,.244,49,45,11,3,0,1,0,0,0,2,2,0.234
2-0より,.313,17,16,5,2,0,0,0,1,0,0,0,0.353
3-0より,-,7,0,0,0,0,0,0,7,0,0,0,1.0
0-1より,.333,42,42,14,3,0,0,0,0,0,0,0,0.333
1-1より,.167,69,66,11,3,0,0,0,0,0,3,0,0.167
2-1より,.242,33,33,8,2,0,0,0,0,0,0,0,0.242
3-1より,.364,22,11,4,1,0,1,0,11,0,0,0,0.682
0-2より,.157,51,51,8,1,0,0,26,0,0,0,0,0.157
1-2より,.170,101,100,17,2,0,0,47,0,0,1,0,0.17
2-2より,.104,96,96,10,1,0,0,35,0,0,0,0,0.104
3-2より,.346,77,52,18,5,1,0,14,25,0,0,0,0.558
