種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,4.09,2,2,0,1,1,0,0,0,0,0,0,11.0,13,2,11,3,0,5,5,1.45,0.295,2.77,-
Nighter,1.36,22,22,0,11,5,0,0,0,0,0,0,146.0,110,4,111,41,1,24,22,1.03,0.207,3.26,-
